ID;TransactionNo;ItemName;CREATE_DATE;SETTLED;BuyingPrice;SellingPrice;Units;STATUS;TICKET_TYPE;SHIFT_ID;OWNER_ID;TERMINAL_ID;tax;SaleType;Customer;Discount
1904;1285;pegs;2020-12-26 04:17:34;Yes;6.00;20.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1905;1285;face;2020-12-26 04:17:34;Yes;16.00;30.00;2;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1906;1286;shaker;2020-12-26 04:39:32;Yes;17.00;50.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1907;1287;0rdinary kaulo plate;2020-12-26 06:16:10;Yes;34.00;50.00;12;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1908;1288;kid goggles;2020-12-26 06:30:23;Yes;25.00;50.00;3;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1909;1288;balloon;2020-12-26 06:30:23;Yes;3.00;10.00;10;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1910;1288;big ball;2020-12-26 06:30:23;Yes;200.00;300.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1911;1289;fibre tray;2020-12-26 07:31:45;Yes;130.00;200.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1912;1290;medium ball;2020-12-26 07:52:36;Yes;100.00;200.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1913;1291;0rdinary kaulo plate;2020-12-27 00:07:53;No;34.00;50.00;4;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1914;1292;Watches;2020-12-27 01:01:02;No;150.00;500.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1915;1293;Odinary smallthermos;2020-12-27 02:03:41;No;290.00;350.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1916;1294;towel 7;2020-12-27 03:22:27;No;500.00;700.00;2;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1917;1295;kitchen small Knives;2020-12-27 05:28:46;No;80.00;120.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1918;1295;feeding forks;2020-12-27 05:28:46;No;8.00;20.00;5;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1919;1295;grater simple;2020-12-27 05:28:46;No;30.00;50.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1920;1296;chains;2020-12-27 05:43:35;No;20.00;100.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1921;1297;chains;2020-12-27 05:49:41;No;20.00;100.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1922;1298;teaun 5.8;2020-12-27 06:14:14;No;1700.00;2000.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1923;1298;0rdinary kaulo plate;2020-12-27 06:14:14;No;34.00;50.00;12;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1924;1299;small colourbowl;2020-12-27 06:48:56;No;20.00;40.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1925;1299;grater simple;2020-12-27 06:48:56;No;30.00;50.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1926;1299;luminarc bowls;2020-12-27 06:48:56;No;90.00;120.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1927;1300;small door mats;2020-12-27 06:49:23;No;160.00;250.00;2;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1928;1301;coffee cup;2020-12-27 07:03:52;No;125.00;167.00;6;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1929;1302;Serving spoon;2020-12-27 07:08:35;No;70.00;250.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1930;1302;kichungi small;2020-12-27 07:08:35;No;80.00;100.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1931;1303;small door mats;2020-12-27 07:09:09;No;160.00;250.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1932;1304;luminarc glasses;2020-12-27 07:13:05;No;600.00;900.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1933;1304;small door mats;2020-12-27 07:13:05;No;160.00;250.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1934;1305;multicolour plastic;2020-12-27 08:17:11;No;25.00;50.00;2;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1935;1306;multicolour plastic;2020-12-27 08:23:23;No;25.00;50.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1936;1307;Odinary bigthermos;2020-12-28 02:24:18;Yes;350.00;450.00;2;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1937;1307;kenstar cup set;2020-12-28 02:24:18;Yes;300.00;380.00;2;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1938;1307;kenstar small;2020-12-28 02:24:18;Yes;30.00;55.00;12;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1939;1308;kenstar cup set;2020-12-28 03:30:10;Yes;300.00;380.00;2;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1940;1309;spray bottle;2020-12-28 05:48:15;Yes;170.00;200.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1941;1309;big ball;2020-12-28 05:48:15;Yes;200.00;300.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1942;1310;coloured ;2020-12-28 06:18:09;Yes;1200.00;1500.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1943;1311;kid goggles;2020-12-28 07:05:03;Yes;25.00;50.00;4;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1944;1312;Tea_un 9litre;2020-12-28 07:11:24;Yes;1800.00;2500.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1945;1313;kenstar cup set;2020-12-28 07:27:28;Yes;300.00;380.00;2;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1946;1314;bucket 20L;2020-12-28 08:35:16;Yes;150.00;200.00;1;\N;\N;\N;1;\N;0;Cash Sale;\N;\N
1947;1314;kid goggles;2020-12-28 08:35:16;Yes;25.00;50.00;1;\N;\N;\N;1;\N;0;Cash Sale;\N;\N
1948;1315;stainless sieve;2020-12-28 08:42:16;Yes;220.00;300.00;1;\N;\N;\N;1;\N;0;Cash Sale;\N;\N
1949;1316;coloured balls;2020-12-28 08:43:52;Yes;30.00;100.00;1;\N;\N;\N;1;\N;0;Cash Sale;\N;\N
1950;1317;Feeding kzh;2020-12-29 01:23:09;Yes;10.00;20.00;6;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1951;1317;mabati coluored;2020-12-29 01:23:09;Yes;38.00;50.00;6;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1952;1318;kenstar small;2020-12-29 05:38:24;Yes;30.00;55.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1953;1319;kenstar small;2020-12-29 05:38:43;Yes;30.00;55.00;6;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1955;1321;bucket 20L;2020-12-29 08:23:25;Yes;150.00;200.00;2;\N;\N;\N;1;\N;0;Cash Sale;\N;\N
1956;1322;kenstar cup set;2020-12-30 03:16:53;Yes;300.00;380.00;2;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1957;1323;Odinary bigthermos;2020-12-30 03:52:54;Yes;350.00;450.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1958;1324;face;2020-12-30 03:57:15;Yes;16.00;30.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1959;1325;always thermo;2020-12-30 07:39:05;Yes;1100.00;1400.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1960;1326;kaulu;2020-12-30 07:41:56;Yes;90.00;120.00;7;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1961;1327;sinia stainless;2021-01-01 01:45:37;Yes;250.00;350.00;1;\N;\N;\N;1;\N;0;Cash Sale;\N;\N
1962;1328;silver guns;2021-01-01 02:16:10;Yes;70.00;150.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1963;1329;disco watch;2021-01-01 04:18:14;Yes;25.00;50.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1964;1330;plastic jug;2021-01-01 04:39:32;Yes;80.00;150.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1965;1330;TDL;2021-01-01 04:39:32;Yes;800.00;1400.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1966;1330;bucket 15L;2021-01-01 04:39:32;Yes;130.00;150.00;2;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1967;1330;mabati big bowl;2021-01-01 04:39:32;Yes;25.00;50.00;3;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1968;1331;kichungi 2;2021-01-01 05:02:41;Yes;7.00;15.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1969;1331;Odinary smallthermos;2021-01-01 05:02:41;Yes;290.00;350.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1970;1331;Bucket 16;2021-01-01 05:02:41;Yes;130.00;180.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1971;1332;table cover small;2021-01-01 06:57:42;Yes;70.00;100.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1972;1333;nunix gas;2021-01-01 07:42:09;Yes;2500.00;3500.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1973;1334;Cup thermos;2021-01-01 23:32:45;No;650.00;1000.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1974;1334;Odinary bigthermos;2021-01-01 23:32:45;Yes;350.00;450.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1975;1335;kenstar cup set;2021-01-02 00:23:44;Yes;300.00;380.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1976;1336;goggles;2021-01-02 01:19:00;Yes;100.00;200.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1977;1337;scrubber;2021-01-02 05:17:36;Yes;30.00;50.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1978;1337;pearl;2021-01-02 05:17:36;Yes;30.00;50.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1979;1338;kichungi 4;2021-01-02 05:34:34;Yes;20.00;40.00;10;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1980;1339;light water;2021-01-02 05:49:29;Yes;250.00;300.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1981;1340; lids small ;2021-01-02 05:50:53;Yes;60.00;100.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1982;1341;beautiful thermo;2021-01-02 06:47:50;Yes;700.00;1000.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1983;1341;350l thermo;2021-01-02 06:47:50;Yes;400.00;750.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1984;1341;lunch box;2021-01-02 06:47:50;Yes;300.00;500.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1985;1342;silver guns;2021-01-02 06:59:36;Yes;70.00;150.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1986;1342;balloon;2021-01-02 06:59:36;Yes;3.00;10.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1987;1343;doublecoluor mabati;2021-01-02 07:39:00;Yes;270.00;325.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1988;1343;gift wrapper;2021-01-02 07:39:00;Yes;8.00;25.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1989;1344;school socks;2021-01-02 07:59:23;Yes;30.00;50.00;1;\N;\N;\N;1;\N;0;Cash Sale;\N;\N
1990;1345;short glass set;2021-01-03 03:07:08;Yes;450.00;900.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1991;1346;Regal 2l thermos;2021-01-03 04:45:52;Yes;1500.00;2000.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1992;1347;Odinary bigthermos;2021-01-03 05:12:30;Yes;350.00;450.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1993;1348;school socks;2021-01-03 06:13:35;Yes;30.00;50.00;3;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1994;1349;kenstar smallcup;2021-01-03 06:17:56;Yes;275.00;350.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1995;1350;scrubber;2021-01-03 06:36:11;Yes;30.00;50.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1996;1351;coloured balls;2021-01-03 07:15:07;Yes;30.00;100.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1997;1352;Small Bottle;2021-01-03 07:15:48;Yes;180.00;300.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1998;1353;bucket 15L;2021-01-03 07:24:43;Yes;130.00;150.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
1999;1354;Odinary bigthermos;2021-01-04 04:57:15;Yes;350.00;450.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2000;1354;kichungi 3;2021-01-04 04:57:15;Yes;8.00;20.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2001;1354;bagged;2021-01-04 04:57:15;Yes;150.00;200.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2002;1355;mabati big bowl;2021-01-04 05:52:45;Yes;25.00;50.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2003;1356;kid goggles;2021-01-04 06:09:41;Yes;25.00;50.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2004;1357;kenstar small;2021-01-05 04:27:39;Yes;30.00;55.00;6;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2005;1358;rolling pin;2021-01-05 04:45:29;Yes;50.00;70.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2006;1358;regal 3ltrs;2021-01-05 04:45:29;Yes;1800.00;2500.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2007;1358;OK cup;2021-01-05 04:45:29;Yes;120.00;150.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2008;1359;kenstar small;2021-01-05 08:35:13;Yes;30.00;55.00;1;\N;\N;\N;1;\N;0;Cash Sale;\N;\N
2009;1360;Odinary smallthermos;2021-01-06 01:20:17;Yes;290.00;350.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2010;1361;kitchen mediumknife;2021-01-06 01:25:22;Yes;100.00;150.00;2;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2011;1361;ordinary knife;2021-01-06 01:25:22;Yes;25.00;50.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2012;1362;Watches;2021-01-06 02:05:46;Yes;150.00;500.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2013;1363;bucket 20L;2021-01-06 02:12:34;Yes;150.00;200.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2014;1364;kid goggles;2021-01-06 02:44:19;Yes;25.00;50.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2015;1365;water set;2021-01-06 06:11:47;Yes;1200.00;1600.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2016;1365;hand mixer;2021-01-06 06:11:47;Yes;350.00;600.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2017;1365;Tea_un 7litre;2021-01-06 06:11:47;Yes;1500.00;2000.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2018;1366;Odinary smallthermos;2021-01-06 07:38:46;Yes;290.00;350.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2019;1367;freedom pan;2021-01-06 23:51:26;Yes;400.00;600.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2020;1368;kenstar small;2021-01-07 03:16:15;Yes;30.00;55.00;42;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2021;1369;kichungi 3;2021-01-07 03:19:55;Yes;8.00;20.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2022;1370;kenstar small;2021-01-07 03:21:17;Yes;30.00;55.00;12;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2023;1371;light water;2021-01-07 05:47:05;Yes;250.00;300.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2024;1371;Big Bottle;2021-01-07 05:47:05;Yes;300.00;400.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2025;1372;mordern grater;2021-01-07 07:27:34;Yes;150.00;250.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2026;1372;plastic jug;2021-01-07 07:27:34;Yes;80.00;150.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2027;1372;kid goggles;2021-01-07 07:27:34;Yes;25.00;50.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2028;1372;grater simple;2021-01-07 07:27:34;Yes;30.00;50.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2029;1373;key holder;2021-01-07 07:49:33;Yes;60.00;100.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2030;1374;small door mats;2021-01-07 08:23:23;Yes;160.00;250.00;2;\N;\N;\N;1;\N;0;Cash Sale;\N;\N
2031;1375;pegs;2021-01-08 00:07:14;No;6.00;20.00;4;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2032;1375;sponge scrubber;2021-01-08 00:07:14;No;15.00;30.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2033;1376;regal 3ltrs;2021-01-09 01:53:23;Yes;1800.00;2500.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2034;1376;kenstar smallcup;2021-01-09 01:53:23;Yes;275.00;350.00;2;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2035;1377;scrubber;2021-01-09 02:30:19;Yes;30.00;50.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2036;1378;Regal 2l thermos;2021-01-09 02:54:28;Yes;1500.00;2000.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2037;1379;small door mats;2021-01-09 04:54:53;Yes;160.00;250.00;2;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2038;1380;black;2021-01-09 04:55:49;Yes;117.00;167.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2039;1381;karai  signature;2021-01-09 05:48:31;Yes;1100.00;1600.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2040;1381;scrubber;2021-01-09 05:48:31;Yes;30.00;50.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2041;1382;Odinary smallthermos;2021-01-10 02:43:33;No;290.00;350.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2042;1382;medium ball;2021-01-10 02:43:33;Yes;100.00;200.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2043;1383;kenstar cup set;2021-01-10 03:05:27;Yes;300.00;380.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2044;1383;kichungi 2;2021-01-10 03:05:27;Yes;7.00;15.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2045;1384;lunch box;2021-01-10 03:32:24;Yes;300.00;500.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2046;1385;pearl;2021-01-10 03:39:06;Yes;30.00;50.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2047;1386;medium ball;2021-01-10 05:11:01;Yes;100.00;200.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2048;1387;nice green plate;2021-01-10 06:10:04;Yes;65.00;120.00;10;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2049;1388;mabati plate;2021-01-11 05:47:22;Yes;25.00;40.00;8;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2050;1388;pearl band;2021-01-11 05:47:22;Yes;30.00;50.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2051;1389;plastic jug;2021-01-11 05:53:36;Yes;80.00;150.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2052;1390;high class thermo;2021-01-11 06:29:03;No;600.00;900.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2053;1390;mashers big;2021-01-11 06:29:03;No;300.00;450.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2054;1391;OK cup;2021-01-11 08:05:19;Yes;120.00;150.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2055;1392;regal 3ltrs;2021-01-12 00:26:30;Yes;1800.00;2500.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2056;1393;Odinary bigthermos;2021-01-12 04:10:04;Yes;350.00;450.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2057;1393;kichungi 3;2021-01-12 04:10:04;Yes;8.00;20.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2058;1394;rings plain;2021-01-12 04:20:13;Yes;30.00;100.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2059;1394;rings deco;2021-01-12 04:20:13;Yes;50.00;100.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2060;1395;stainless sieve;2021-01-12 07:02:11;Yes;220.00;300.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2061;1396;signature dotted;2021-01-12 08:14:04;Yes;208.00;250.00;12;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2062;1397;scrubber;2021-01-12 08:36:24;No;30.00;50.00;1;\N;\N;\N;1;\N;0;Cash Sale;\N;\N
2063;1398;kichungi 4;2021-01-13 02:47:14;No;20.00;40.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2064;1399;light water;2021-01-13 05:49:30;No;250.00;300.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2065;1400;plastic jug;2021-01-13 06:13:41;No;80.00;150.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2066;1401;doublecoluor mabati;2021-01-13 06:21:18;No;270.00;325.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2067;1402;mabati plate;2021-01-13 06:26:48;No;25.00;40.00;6;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2068;1403;rings deco;2021-01-14 01:07:33;Yes;50.00;100.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2069;1404;medium ball;2021-01-14 07:40:35;Yes;100.00;200.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2070;1404;shaker;2021-01-14 07:40:35;Yes;17.00;50.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2071;1405;Bucket 13;2021-01-14 08:12:52;Yes;130.00;180.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2072;1406;scrubber;2021-01-14 08:32:02;Yes;30.00;50.00;1;\N;\N;\N;1;\N;0;Cash Sale;\N;\N
2073;1407;Motor and Pestle;2021-01-15 04:03:45;Yes;400.00;600.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2074;1408;kenstar cup set;2021-01-15 04:51:35;Yes;300.00;380.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2075;1408;kitchen;2021-01-15 04:51:35;Yes;80.00;150.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2076;1409;kid goggles;2021-01-15 06:22:07;Yes;25.00;50.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2077;1410;Speed car;2021-01-15 07:30:07;Yes;350.00;450.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2078;1411;scrubber;2021-01-15 07:34:16;Yes;30.00;50.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2079;1412;electric stainless;2021-01-15 08:19:18;Yes;3600.00;4200.00;1;\N;\N;\N;1;\N;0;Cash Sale;\N;\N
2080;1413;teaspoon;2021-01-15 08:22:56;Yes;10.00;20.00;12;\N;\N;\N;1;\N;0;Cash Sale;\N;\N
2081;1414;Tea_un 9litre;2021-01-15 08:25:15;Yes;1800.00;2500.00;1;\N;\N;\N;1;\N;0;Cash Sale;\N;\N
2082;1415;0rdinary kaulo plate;2021-01-16 03:32:19;Yes;34.00;50.00;12;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2083;1416;Sieves kichungi;2021-01-16 07:04:10;Yes;100.00;130.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2084;1417;0.5l thermos;2021-01-16 07:13:04;Yes;500.00;800.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2085;1418;Luminac;2021-01-16 08:10:34;No;185.00;250.00;18;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2086;1418;small colourbowl;2021-01-16 08:10:34;Yes;20.00;40.00;2;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2087;1418;teaspoon;2021-01-16 08:10:34;Yes;10.00;20.00;2;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2088;1419;Speed car;2021-01-16 08:25:55;Yes;350.00;450.00;1;\N;\N;\N;1;\N;0;Cash Sale;\N;\N
2089;1420;nice green plate;2021-01-17 02:58:41;Yes;65.00;120.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2090;1420;kitchen;2021-01-17 02:58:41;No;80.00;150.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2091;1421;woolen duvet;2021-01-17 05:00:06;Yes;1500.00;1900.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2092;1421;lunch box;2021-01-17 05:00:06;Yes;300.00;500.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2093;1421;Sieves kichungi;2021-01-17 05:00:06;Yes;100.00;130.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2094;1422;Tea_un 15litre;2021-01-17 06:58:00;Yes;6300.00;7500.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2095;1422;unbreakable small;2021-01-17 06:58:00;Yes;84.00;130.00;12;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2096;1422;kichungi 4;2021-01-17 06:58:00;Yes;20.00;40.00;2;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2098;1424;Feeding kzh;2021-01-17 07:39:31;Yes;10.00;20.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2099;1424;Small Bottle;2021-01-17 07:39:31;Yes;180.00;300.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2100;1425;Small Bottle;2021-01-17 08:00:34;Yes;180.00;300.00;1;\N;\N;\N;1;\N;0;Cash Sale;\N;\N
2101;1426;monkey medium;2021-01-18 03:30:56;Yes;250.00;500.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2102;1427;duvet;2021-01-18 05:40:16;Yes;1400.00;2300.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2103;1428;duvet;2021-01-18 05:51:52;Yes;1400.00;2300.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2104;1429;0rdinary kaulo plate;2021-01-18 06:20:24;Yes;34.00;50.00;12;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2105;1430;kitchen mediumknife;2021-01-18 08:28:24;Yes;100.00;150.00;1;\N;\N;\N;1;\N;0;Cash Sale;\N;\N
2106;1430;scrubber;2021-01-18 08:28:24;Yes;30.00;50.00;1;\N;\N;\N;1;\N;0;Cash Sale;\N;\N
2107;1431;kenstar small;2021-01-19 02:11:06;Yes;30.00;55.00;12;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
2108;1432;lunch box;2021-01-19 03:02:28;Yes;300.00;500.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
